tanggal,kandang,lokasi,umur_minggu,populasi,mati,produksi_butir,pakan_kg,suhu_c,anomali_flag,total_telur_kg,fcr
2024-05-24,K055,Dataran Rendah,88.7,1484,0,773,157.93,32.3,False,46.38,3.405131522207848
2024-05-25,K055,Dataran Rendah,88.9,1483,1,772,166.92,34.1,False,46.32,3.6036269430051813
2024-05-26,K055,Dataran Rendah,89.0,1482,1,770,165.54,33.9,False,46.2,3.5831168831168827
2024-05-27,K055,Dataran Rendah,89.1,1481,1,769,174.52,30.0,False,46.14,3.7824013870827917
2024-05-28,K055,Dataran Rendah,89.3,1481,0,767,162.84,36.0,False,46.02,3.5384615384615383
2024-05-29,K055,Dataran Rendah,89.4,1481,0,767,165.61,34.6,False,46.02,3.598652759669709
2024-05-30,K055,Dataran Rendah,89.6,1481,0,766,165.67,34.8,False,45.96,3.6046562228024364
2024-05-31,K055,Dataran Rendah,89.7,1481,0,765,166.44,34.4,False,45.9,3.626143790849673
2024-06-01,K055,Dataran Rendah,89.9,1481,0,764,175.77,32.0,False,45.84,3.8344240837696333
2024-06-02,K055,Dataran Rendah,90.0,1481,0,763,176.59,36.0,False,45.78,3.8573612931411096
2024-06-03,K055,Dataran Rendah,90.1,1481,0,762,158.87,29.0,False,45.72,3.474846894138233
2024-06-04,K055,Dataran Rendah,90.3,1481,0,761,176.07,32.1,False,45.66,3.8561103810775297
2024-06-05,K055,Dataran Rendah,90.4,1480,1,760,153.66,32.6,False,45.6,3.369736842105263
2024-06-06,K055,Dataran Rendah,90.6,1480,0,758,168.99,33.3,False,45.48,3.7156992084432723
2024-06-07,K055,Dataran Rendah,90.7,1480,0,757,152.0,34.8,False,45.42,3.346543372963452
2024-06-08,K055,Dataran Rendah,90.9,1479,1,757,150.19,33.8,False,45.42,3.3066930867459265
2024-06-09,K055,Dataran Rendah,91.0,1479,0,755,165.21,33.8,False,45.3,3.6470198675496692
2024-06-10,K055,Dataran Rendah,91.1,1478,1,754,151.48,28.2,False,45.24,3.3483642793987616
2024-06-11,K055,Dataran Rendah,91.3,1478,0,753,149.67,31.7,False,45.18,3.3127490039840635
2024-06-12,K055,Dataran Rendah,91.4,1478,0,752,160.89,34.2,False,45.12,3.5658244680851063
2024-06-13,K055,Dataran Rendah,91.6,1478,0,751,174.6,30.9,False,45.06,3.8748335552596536
2024-06-14,K055,Dataran Rendah,91.7,1478,0,750,167.86,30.7,False,45.0,3.7302222222222223
2024-06-15,K055,Dataran Rendah,91.9,1477,1,749,155.21,32.7,False,44.94,3.4537160658655988
2024-06-16,K055,Dataran Rendah,92.0,1476,1,747,155.28,33.7,False,44.82,3.464524765729585
2024-06-17,K055,Dataran Rendah,92.1,1476,0,746,166.09,32.7,False,44.76,3.710679177837355
2024-06-18,K055,Dataran Rendah,92.3,1475,1,745,171.37,32.3,False,44.7,3.8337807606263983
2024-06-19,K055,Dataran Rendah,92.4,1475,0,744,154.68,31.8,False,44.64,3.4650537634408605
2024-06-20,K055,Dataran Rendah,92.6,1474,1,743,161.38,31.3,False,44.58,3.620008972633468
2024-06-21,K055,Dataran Rendah,92.7,1474,0,741,149.5,32.4,False,44.46,3.3625730994152048
2024-06-22,K055,Dataran Rendah,92.9,1474,0,740,150.27,34.9,False,44.4,3.38445945945946
2024-06-23,K055,Dataran Rendah,93.0,1474,0,739,170.83,31.0,False,44.34,3.852728912945422
2024-06-24,K055,Dataran Rendah,93.1,1474,0,738,168.29,29.0,False,44.28,3.8005871725383917
2024-06-25,K055,Dataran Rendah,93.3,1474,0,737,161.16,32.3,False,44.22,3.644504748982361
2024-06-26,K055,Dataran Rendah,93.4,1474,0,736,165.34,36.0,False,44.16,3.74411231884058
2024-06-27,K055,Dataran Rendah,93.6,1474,0,736,165.35,33.5,False,44.16,3.7443387681159424
2024-06-28,K055,Dataran Rendah,93.7,1474,0,735,160.12,32.8,False,44.1,3.6308390022675736
2024-06-29,K055,Dataran Rendah,93.9,1473,1,734,165.31,31.7,False,44.04,3.7536330608537694
2024-06-30,K055,Dataran Rendah,94.0,1473,0,732,153.1,36.0,False,43.92,3.4858834244080144
2023-01-01,K056,Dataran Rendah,16.0,1500,0,543,163.37,26.0,False,32.58,5.014426028238184
2023-01-02,K056,Dataran Rendah,16.1,1500,0,543,176.19,26.0,False,32.58,5.407918968692449
2023-01-03,K056,Dataran Rendah,16.3,1500,0,543,167.04,27.5,False,32.58,5.12707182320442
2023-01-04,K056,Dataran Rendah,16.4,1500,0,543,173.57,26.0,False,32.58,5.327501534683855
2023-01-05,K056,Dataran Rendah,16.6,1500,0,543,162.99,28.0,False,32.58,5.002762430939227
2023-01-06,K056,Dataran Rendah,16.7,1500,0,543,155.18,26.0,False,32.58,4.7630448127685705
2023-01-07,K056,Dataran Rendah,16.9,1500,0,543,161.69,27.8,False,32.58,4.962860650705955
2023-01-08,K056,Dataran Rendah,17.0,1500,0,543,162.38,26.8,False,32.58,4.9840392879066915
2023-01-09,K056,Dataran Rendah,17.1,1500,0,543,162.69,28.1,False,32.58,4.9935543278084715
2023-01-10,K056,Dataran Rendah,17.3,1500,0,543,178.2,30.3,False,32.58,5.469613259668508
2023-01-11,K056,Dataran Rendah,17.4,1500,0,543,155.73,26.0,False,32.58,4.779926335174954
2023-01-12,K056,Dataran Rendah,17.6,1500,0,543,167.39,26.0,False,32.58,5.137814610190301
2023-01-13,K056,Dataran Rendah,17.7,1500,0,543,157.93,26.8,False,32.58,4.847452424800491
2023-01-14,K056,Dataran Rendah,17.9,1500,0,543,153.61,26.0,False,32.58,4.714855739717619
2023-01-15,K056,Dataran Rendah,18.0,1500,0,679,178.44,27.5,False,40.74,4.379970544918998
2023-01-16,K056,Dataran Rendah,18.1,1500,0,688,153.31,28.8,False,41.28,3.7139050387596897
2023-01-17,K056,Dataran Rendah,18.3,1500,0,696,160.67,26.0,False,41.76,3.8474616858237547
2023-01-18,K056,Dataran Rendah,18.4,1500,0,705,173.48,27.1,False,42.3,4.101182033096927
2023-01-19,K056,Dataran Rendah,18.6,1500,0,714,163.49,28.2,False,42.84,3.8162931839402425
2023-01-20,K056,Dataran Rendah,18.7,1500,0,486,171.0,29.6,True,29.16,5.864197530864198
2023-01-21,K056,Dataran Rendah,18.9,1500,0,731,165.26,27.8,False,43.86,3.7678978568171453
2023-01-22,K056,Dataran Rendah,19.0,1500,0,740,157.76,27.4,False,44.4,3.5531531531531533
2023-01-23,K056,Dataran Rendah,19.1,1500,0,749,175.63,26.0,False,44.94,3.9080996884735204
2023-01-24,K056,Dataran Rendah,19.3,1500,0,758,159.99,27.6,False,45.48,3.5178100263852246
2023-01-25,K056,Dataran Rendah,19.4,1500,0,766,157.45,26.0,False,45.96,3.4258050478677107
2023-01-26,K056,Dataran Rendah,19.6,1500,0,775,154.09,26.3,False,46.5,3.3137634408602152
2023-01-27,K056,Dataran Rendah,19.7,1500,0,784,174.6,28.5,False,47.04,3.711734693877551
2023-01-28,K056,Dataran Rendah,19.9,1500,0,792,162.71,27.2,False,47.52,3.4240319865319866
2023-01-29,K056,Dataran Rendah,20.0,1500,0,801,157.93,26.0,False,48.06,3.286100707449022
2023-01-30,K056,Dataran Rendah,20.1,1500,0,810,152.56,26.0,False,48.6,3.1390946502057613
2023-01-31,K056,Dataran Rendah,20.3,1500,0,819,166.05,26.3,False,49.14,3.379120879120879
2023-02-01,K056,Dataran Rendah,20.4,1500,0,827,177.15,26.0,False,49.62,3.5701330108827087
2023-02-02,K056,Dataran Rendah,20.6,1500,0,836,153.62,27.6,False,50.16,3.062599681020734
2023-02-03,K056,Dataran Rendah,20.7,1500,0,845,177.44,28.9,False,50.7,3.499802761341223
2023-02-04,K056,Dataran Rendah,20.9,1500,0,854,179.1,26.8,False,51.24,3.495316159250585
2023-02-05,K056,Dataran Rendah,21.0,1500,0,862,155.48,30.9,False,51.72,3.006187161639598
2023-02-06,K056,Dataran Rendah,21.1,1500,0,871,170.46,26.0,False,52.26,3.2617680826636053
2023-02-07,K056,Dataran Rendah,21.3,1500,0,880,165.15,29.1,False,52.8,3.127840909090909
2023-02-08,K056,Dataran Rendah,21.4,1500,0,889,161.9,26.6,False,53.34,3.0352455943007124
2023-02-09,K056,Dataran Rendah,21.6,1500,0,897,158.17,26.0,False,53.82,2.9388703084355257
2023-02-10,K056,Dataran Rendah,21.7,1500,0,906,167.33,27.3,False,54.36,3.0781824871228847
2023-02-11,K056,Dataran Rendah,21.9,1500,0,915,174.38,26.5,False,54.9,3.1763205828779597
2023-02-12,K056,Dataran Rendah,22.0,1500,0,924,177.67,26.0,False,55.44,3.2047258297258296
2023-02-13,K056,Dataran Rendah,22.1,1500,0,932,169.0,31.9,False,55.92,3.0221745350500715
2023-02-14,K056,Dataran Rendah,22.3,1500,0,941,160.78,30.8,False,56.46,2.8476797732908254
2023-02-15,K056,Dataran Rendah,22.4,1500,0,950,178.78,29.5,False,57.0,3.1364912280701756
2023-02-16,K056,Dataran Rendah,22.6,1500,0,958,170.35,26.9,False,57.48,2.9636395267919275
2023-02-17,K056,Dataran Rendah,22.7,1500,0,967,164.05,28.3,False,58.02,2.827473285074112
2023-02-18,K056,Dataran Rendah,22.9,1500,0,976,171.62,29.3,False,58.56,2.9306693989071038
2023-02-19,K056,Dataran Rendah,23.0,1500,0,985,171.76,28.0,False,59.1,2.906260575296108
2023-02-20,K056,Dataran Rendah,23.1,1500,0,993,154.99,30.0,False,59.58,2.6013763007720714
2023-02-21,K056,Dataran Rendah,23.3,1500,0,1002,176.01,27.4,False,60.12,2.9276447105788423
2023-02-22,K056,Dataran Rendah,23.4,1500,0,1011,168.49,29.8,False,60.66,2.777612924497198
2023-02-23,K056,Dataran Rendah,23.6,1500,0,1020,164.39,26.0,False,61.2,2.686111111111111
2023-02-24,K056,Dataran Rendah,23.7,1500,0,1028,169.52,27.5,False,61.68,2.748378728923476
2023-02-25,K056,Dataran Rendah,23.9,1500,0,1037,156.28,28.0,False,62.22,2.51173256187721
2023-02-26,K056,Dataran Rendah,24.0,1500,0,1046,154.07,26.0,False,62.76,2.4549075844486934
2023-02-27,K056,Dataran Rendah,24.1,1500,0,1055,168.96,27.5,False,63.3,2.6691943127962086
2023-02-28,K056,Dataran Rendah,24.3,1500,0,1063,165.4,30.1,False,63.78,2.5932894324239575
2023-03-01,K056,Dataran Rendah,24.4,1500,0,1072,171.98,27.3,False,64.32,2.673818407960199
2023-03-02,K056,Dataran Rendah,24.6,1500,0,1081,159.84,29.8,False,64.86,2.4643848288621646
2023-03-03,K056,Dataran Rendah,24.7,1500,0,1089,157.53,28.7,False,65.34,2.4109274563820016
2023-03-04,K056,Dataran Rendah,24.9,1500,0,1098,169.45,26.5,False,65.88,2.5721007893139043
2023-03-05,K056,Dataran Rendah,25.0,1500,0,1107,164.84,26.0,False,66.42,2.481782595603734
2023-03-06,K056,Dataran Rendah,25.1,1500,0,1116,171.39,30.2,False,66.96,2.559587813620072
2023-03-07,K056,Dataran Rendah,25.3,1500,0,1124,177.21,28.6,False,67.44,2.627669039145908
2023-03-08,K056,Dataran Rendah,25.4,1500,0,1133,176.95,28.9,False,67.98,2.602971462194763
2023-03-09,K056,Dataran Rendah,25.6,1500,0,1142,174.59,28.4,False,68.52,2.5480151780502047
2023-03-10,K056,Dataran Rendah,25.7,1500,0,1151,171.37,29.9,False,69.06,2.481465392412395
2023-03-11,K056,Dataran Rendah,25.9,1500,0,1159,177.42,30.7,False,69.54,2.5513373597929245
2023-03-12,K056,Dataran Rendah,26.0,1500,0,1168,157.3,27.8,False,70.08,2.2445776255707766
2023-03-13,K056,Dataran Rendah,26.1,1500,0,1177,175.67,28.4,False,70.62,2.4875389408099684
2023-03-14,K056,Dataran Rendah,26.3,1500,0,1186,170.81,30.3,False,71.16,2.400365373805509
2023-03-15,K056,Dataran Rendah,26.4,1500,0,1194,167.07,30.1,False,71.64,2.332077051926298
2023-03-16,K056,Dataran Rendah,26.6,1500,0,1203,160.23,30.0,False,72.18,2.2198669991687443
2023-03-17,K056,Dataran Rendah,26.7,1500,0,1212,179.13,29.3,False,72.72,2.4632838283828384
2023-03-18,K056,Dataran Rendah,26.9,1500,0,1221,179.21,29.8,False,73.26,2.4462189462189463
2023-03-19,K056,Dataran Rendah,27.0,1500,0,1229,169.08,29.0,False,73.74,2.2929210740439383
2023-03-20,K056,Dataran Rendah,27.1,1500,0,1238,171.69,29.2,False,74.28,2.311389337641357
2023-03-21,K056,Dataran Rendah,27.3,1500,0,1247,164.87,28.3,False,74.82,2.203555199144614
2023-03-22,K056,Dataran Rendah,27.4,1500,0,1255,154.4,29.5,False,75.3,2.050464807436919
2023-03-23,K056,Dataran Rendah,27.6,1500,0,1264,161.17,29.4,False,75.84,2.1251318565400843
2023-03-24,K056,Dataran Rendah,27.7,1500,0,1273,170.04,27.6,False,76.38,2.22623723487824
2023-03-25,K056,Dataran Rendah,27.9,1500,0,1282,153.58,29.2,False,76.92,1.9966198647945919
2023-03-26,K056,Dataran Rendah,28.0,1500,0,1252,164.09,32.1,False,75.12,2.1843716719914803
2023-03-27,K056,Dataran Rendah,28.1,1500,0,1250,153.04,27.8,False,75.0,2.0405333333333333
2023-03-28,K056,Dataran Rendah,28.3,1500,0,1251,178.44,32.2,False,75.06,2.377298161470823
2023-03-29,K056,Dataran Rendah,28.4,1500,0,1252,155.28,28.9,False,75.12,2.0670926517571884
2023-03-30,K056,Dataran Rendah,28.6,1500,0,1251,169.56,26.0,False,75.06,2.258992805755396
2023-03-31,K056,Dataran Rendah,28.7,1500,0,1250,156.28,30.7,False,75.0,2.0837333333333334
2023-04-01,K056,Dataran Rendah,28.9,1500,0,1251,154.81,26.8,False,75.06,2.0624833466560086
2023-04-02,K056,Dataran Rendah,29.0,1500,0,1251,158.66,31.6,False,75.06,2.1137756461497466
2023-04-03,K056,Dataran Rendah,29.1,1500,0,1250,166.59,28.8,False,75.0,2.2212
2023-04-04,K056,Dataran Rendah,29.3,1500,0,1251,161.09,30.4,False,75.06,2.1461497468691713
2023-04-05,K056,Dataran Rendah,29.4,1500,0,1250,161.43,29.8,False,75.0,2.1524
2023-04-06,K056,Dataran Rendah,29.6,1500,0,1252,162.09,31.8,False,75.12,2.1577476038338657
2023-04-07,K056,Dataran Rendah,29.7,1500,0,1250,165.35,27.2,False,75.0,2.2046666666666668
2023-04-08,K056,Dataran Rendah,29.9,1500,0,1252,158.82,31.1,False,75.12,2.1142172523961658
2023-04-09,K056,Dataran Rendah,30.0,1500,0,1250,172.55,28.3,False,75.0,2.300666666666667
2023-04-10,K056,Dataran Rendah,30.1,1500,0,1251,165.78,32.6,False,75.06,2.20863309352518
2023-04-11,K056,Dataran Rendah,30.3,1500,0,1251,171.98,33.5,False,75.06,2.2912336797228883
2023-04-12,K056,Dataran Rendah,30.4,1500,0,1251,165.19,29.8,False,75.06,2.200772715161204
2023-04-13,K056,Dataran Rendah,30.6,1500,0,1250,156.39,26.2,False,75.0,2.0852
2023-04-14,K056,Dataran Rendah,30.7,1500,0,1252,163.49,28.4,False,75.12,2.176384451544196
2023-04-15,K056,Dataran Rendah,30.9,1500,0,1250,154.44,28.4,False,75.0,2.0592
2023-04-16,K056,Dataran Rendah,31.0,1500,0,1252,168.98,27.7,False,75.12,2.2494675186368474
2023-04-17,K056,Dataran Rendah,31.1,1500,0,1251,161.08,32.5,False,75.06,2.1460165201172394
2023-04-18,K056,Dataran Rendah,31.3,1500,0,1252,164.87,28.8,False,75.12,2.19475505857295
2023-04-19,K056,Dataran Rendah,31.4,1500,0,1251,154.95,31.0,False,75.06,2.0643485211830535
2023-04-20,K056,Dataran Rendah,31.6,1500,0,1252,166.73,29.5,False,75.12,2.219515441959531
2023-04-21,K056,Dataran Rendah,31.7,1500,0,1250,154.61,33.4,False,75.0,2.061466666666667
2023-04-22,K056,Dataran Rendah,31.9,1500,0,1252,162.96,29.7,False,75.12,2.169329073482428
2023-04-23,K056,Dataran Rendah,32.0,1500,0,1250,171.71,31.7,False,75.0,2.2894666666666668
2023-04-24,K056,Dataran Rendah,32.1,1500,0,1250,176.77,29.7,False,75.0,2.3569333333333335
2023-04-25,K056,Dataran Rendah,32.3,1500,0,1251,158.25,31.0,False,75.06,2.1083133493205435
2023-04-26,K056,Dataran Rendah,32.4,1500,0,1250,169.11,29.3,False,75.0,2.2548000000000004
2023-04-27,K056,Dataran Rendah,32.6,1500,0,1250,160.85,31.9,False,75.0,2.1446666666666667
2023-04-28,K056,Dataran Rendah,32.7,1500,0,1252,173.56,29.3,False,75.12,2.3104366347177847
2023-04-29,K056,Dataran Rendah,32.9,1500,0,1251,155.6,31.2,False,75.06,2.0730082600586197
2023-04-30,K056,Dataran Rendah,33.0,1500,0,1251,161.9,31.0,False,75.06,2.156941113775646
2023-05-01,K056,Dataran Rendah,33.1,1500,0,1252,165.17,34.2,False,75.12,2.198748668796592
2023-05-02,K056,Dataran Rendah,33.3,1500,0,1251,175.45,28.3,False,75.06,2.3374633626432186
2023-05-03,K056,Dataran Rendah,33.4,1500,0,1251,151.81,36.0,False,75.06,2.022515321076472
2023-05-04,K056,Dataran Rendah,33.6,1500,0,1252,157.14,32.8,False,75.12,2.0918530351437696
2023-05-05,K056,Dataran Rendah,33.7,1500,0,1252,156.29,31.7,False,75.12,2.0805378061767836
2023-05-06,K056,Dataran Rendah,33.9,1500,0,1250,172.75,27.6,False,75.0,2.3033333333333332
2023-05-07,K056,Dataran Rendah,34.0,1500,0,1252,167.13,32.6,False,75.12,2.224840255591054
2023-05-08,K056,Dataran Rendah,34.1,1500,0,1252,175.32,32.7,False,75.12,2.3338658146964852
2023-05-09,K056,Dataran Rendah,34.3,1500,0,1250,176.78,29.7,False,75.0,2.357066666666667
2023-05-10,K056,Dataran Rendah,34.4,1500,0,1252,164.26,29.2,False,75.12,2.186634717784877
2023-05-11,K056,Dataran Rendah,34.6,1500,0,1252,173.04,30.6,False,75.12,2.3035143769968047
2023-05-12,K056,Dataran Rendah,34.7,1500,0,1251,172.08,30.5,False,75.06,2.292565947242206
2023-05-13,K056,Dataran Rendah,34.9,1500,0,1252,164.46,35.2,False,75.12,2.189297124600639
2023-05-14,K056,Dataran Rendah,35.0,1500,0,1250,163.74,31.4,False,75.0,2.1832000000000003
2023-05-15,K056,Dataran Rendah,35.1,1500,0,1252,167.79,35.8,False,75.12,2.233626198083067
2023-05-16,K056,Dataran Rendah,35.3,1500,0,1250,169.74,31.9,False,75.0,2.2632000000000003
2023-05-17,K056,Dataran Rendah,35.4,1500,0,1250,172.97,30.2,False,75.0,2.3062666666666667
2023-05-18,K056,Dataran Rendah,35.6,1500,0,1250,155.97,30.3,False,75.0,2.0796
2023-05-19,K056,Dataran Rendah,35.7,1500,0,1252,167.0,34.4,False,75.12,2.223109691160809
2023-05-20,K056,Dataran Rendah,35.9,1500,0,1252,154.14,31.9,False,75.12,2.051916932907348
2023-05-21,K056,Dataran Rendah,36.0,1500,0,1251,177.3,29.8,False,75.06,2.3621103117505995
2023-05-22,K056,Dataran Rendah,36.1,1500,0,1250,165.99,32.9,False,75.0,2.2132
2023-05-23,K056,Dataran Rendah,36.3,1500,0,1250,166.42,32.7,False,75.0,2.218933333333333
2023-05-24,K056,Dataran Rendah,36.4,1500,0,1252,164.41,30.8,False,75.12,2.1886315228966984
2023-05-25,K056,Dataran Rendah,36.6,1500,0,1251,178.82,34.3,False,75.06,2.382360778044231
2023-05-26,K056,Dataran Rendah,36.7,1500,0,1251,158.7,31.4,False,75.06,2.114308553157474
2023-05-27,K056,Dataran Rendah,36.9,1500,0,1250,174.86,35.7,False,75.0,2.331466666666667
2023-05-28,K056,Dataran Rendah,37.0,1500,0,1252,174.74,30.6,False,75.12,2.3261448349307776
2023-05-29,K056,Dataran Rendah,37.1,1500,0,1251,156.13,35.1,False,75.06,2.0800692779110044
2023-05-30,K056,Dataran Rendah,37.3,1500,0,1251,156.63,36.0,False,75.06,2.086730615507594
2023-05-31,K056,Dataran Rendah,37.4,1500,0,1252,176.09,32.5,False,75.12,2.3441160809371673
2023-06-01,K056,Dataran Rendah,37.6,1500,0,1250,161.29,30.1,False,75.0,2.150533333333333
2023-06-02,K056,Dataran Rendah,37.7,1500,0,1251,175.49,30.6,False,75.06,2.337996269650946
2023-06-03,K056,Dataran Rendah,37.9,1500,0,1252,161.81,33.3,False,75.12,2.1540202342918
2023-06-04,K056,Dataran Rendah,38.0,1500,0,1251,171.73,29.3,False,75.06,2.2879030109245933
2023-06-05,K056,Dataran Rendah,38.1,1500,0,1252,174.42,30.9,False,75.12,2.3218849840255587
2023-06-06,K056,Dataran Rendah,38.3,1500,0,1252,173.53,31.6,False,75.12,2.3100372736954204
2023-06-07,K056,Dataran Rendah,38.4,1500,0,1251,154.73,32.5,False,75.06,2.061417532640554
2023-06-08,K056,Dataran Rendah,38.6,1500,0,1251,172.42,31.5,False,75.06,2.297095656807887
2023-06-09,K056,Dataran Rendah,38.7,1500,0,1251,157.85,31.8,False,75.06,2.102984279243272
2023-06-10,K056,Dataran Rendah,38.9,1500,0,1251,155.66,30.0,False,75.06,2.0738076205702103
2023-06-11,K056,Dataran Rendah,39.0,1500,0,1251,175.62,35.7,False,75.06,2.339728217426059
2023-06-12,K056,Dataran Rendah,39.1,1500,0,1251,167.91,34.4,False,75.06,2.2370103916866504
2023-06-13,K056,Dataran Rendah,39.3,1500,0,1252,161.71,32.8,False,75.12,2.152689030883919
2023-06-14,K056,Dataran Rendah,39.4,1500,0,1252,153.35,33.4,False,75.12,2.04140042598509
2023-06-15,K056,Dataran Rendah,39.6,1500,0,1251,177.08,33.5,False,75.06,2.3591793232081004
2023-06-16,K056,Dataran Rendah,39.7,1500,0,1250,160.37,31.1,False,75.0,2.1382666666666665
2023-06-17,K056,Dataran Rendah,39.9,1500,0,1250,159.42,32.2,False,75.0,2.1256
2023-06-18,K056,Dataran Rendah,40.0,1500,0,1252,155.01,32.3,False,75.12,2.0634984025559104
2023-06-19,K056,Dataran Rendah,40.1,1500,0,1250,173.56,33.7,False,75.0,2.3141333333333334
2023-06-20,K056,Dataran Rendah,40.3,1500,0,1250,173.64,34.4,False,75.0,2.3152
2023-06-21,K056,Dataran Rendah,40.4,1500,0,1251,159.7,35.9,False,75.06,2.1276312283506527
2023-06-22,K056,Dataran Rendah,40.6,1500,0,1251,168.09,36.0,False,75.06,2.239408473221423
2023-06-23,K056,Dataran Rendah,40.7,1500,0,1251,176.51,34.2,False,75.06,2.351585398347988
2023-06-24,K056,Dataran Rendah,40.9,1500,0,1252,161.18,34.8,False,75.12,2.145633652822151
2023-06-25,K056,Dataran Rendah,41.0,1500,0,1252,171.99,30.3,False,75.12,2.2895367412140577
2023-06-26,K056,Dataran Rendah,41.1,1500,0,1252,166.69,30.3,False,75.12,2.218982960596379
2023-06-27,K056,Dataran Rendah,41.3,1500,0,1250,156.05,33.3,False,75.0,2.0806666666666667
2023-06-28,K056,Dataran Rendah,41.4,1500,0,1252,168.26,32.5,False,75.12,2.2398828541001063
2023-06-29,K056,Dataran Rendah,41.6,1500,0,1251,173.32,27.7,False,75.06,2.3090860644817477
2023-06-30,K056,Dataran Rendah,41.7,1500,0,1250,156.23,36.0,False,75.0,2.0830666666666664
2023-07-01,K056,Dataran Rendah,41.9,1500,0,1252,152.16,29.6,False,75.12,2.02555910543131
2023-07-02,K056,Dataran Rendah,42.0,1500,0,1250,171.61,30.0,False,75.0,2.2881333333333336
2023-07-03,K056,Dataran Rendah,42.1,1500,0,1251,175.52,30.4,False,75.06,2.3383959499067415
2023-07-04,K056,Dataran Rendah,42.3,1500,0,1250,177.65,32.3,False,75.0,2.368666666666667
2023-07-05,K056,Dataran Rendah,42.4,1500,0,1251,152.13,32.5,False,75.06,2.0267785771382894
2023-07-06,K056,Dataran Rendah,42.6,1500,0,1252,167.79,29.0,False,75.12,2.233626198083067
2023-07-07,K056,Dataran Rendah,42.7,1500,0,1251,163.59,30.1,False,75.06,2.1794564348521184
2023-07-08,K056,Dataran Rendah,42.9,1500,0,1252,160.87,31.3,False,75.12,2.141506922257721
2023-07-09,K056,Dataran Rendah,43.0,1500,0,1251,165.09,31.9,False,75.06,2.1994404476418863
2023-07-10,K056,Dataran Rendah,43.1,1500,0,1252,169.02,35.0,False,75.12,2.25
2023-07-11,K056,Dataran Rendah,43.3,1500,0,1252,164.05,32.8,False,75.12,2.183839190628328
2023-07-12,K056,Dataran Rendah,43.4,1500,0,1252,166.07,30.0,False,75.12,2.2107294994675186
2023-07-13,K056,Dataran Rendah,43.6,1500,0,1250,176.4,33.9,False,75.0,2.352
2023-07-14,K056,Dataran Rendah,43.7,1500,0,1250,170.24,31.5,False,75.0,2.2698666666666667
2023-07-15,K056,Dataran Rendah,43.9,1500,0,1252,171.31,33.0,False,75.12,2.2804845580404685
2023-07-16,K056,Dataran Rendah,44.0,1500,0,1250,167.85,28.5,False,75.0,2.238
2023-07-17,K056,Dataran Rendah,44.1,1500,0,1252,167.96,30.6,False,75.12,2.235889243876464
2023-07-18,K056,Dataran Rendah,44.3,1500,0,1252,152.67,33.2,False,75.12,2.0323482428115014
2023-07-19,K056,Dataran Rendah,44.4,1500,0,1251,164.67,29.5,False,75.06,2.1938449240607514
2023-07-20,K056,Dataran Rendah,44.6,1500,0,1252,154.34,33.8,False,75.12,2.0545793397231096
2023-07-21,K056,Dataran Rendah,44.7,1500,0,1251,178.71,32.2,False,75.06,2.3808952837729818
2023-07-22,K056,Dataran Rendah,44.9,1500,0,1252,161.35,31.2,False,75.12,2.1478966986155483
2023-07-23,K056,Dataran Rendah,45.0,1500,0,1195,161.69,33.0,False,71.7,2.2550906555090653
2023-07-24,K056,Dataran Rendah,45.1,1500,0,1195,172.91,30.6,False,71.7,2.411576011157601
2023-07-25,K056,Dataran Rendah,45.3,1500,0,1194,155.41,33.7,False,71.64,2.1693188163037407
2023-07-26,K056,Dataran Rendah,45.4,1500,0,1194,158.22,30.1,False,71.64,2.208542713567839
2023-07-27,K056,Dataran Rendah,45.6,1500,0,1194,177.23,33.2,False,71.64,2.473897264098269
2023-07-28,K056,Dataran Rendah,45.7,1500,0,1193,154.62,30.3,False,71.58,2.1601005867560774
2023-07-29,K056,Dataran Rendah,45.9,1500,0,1193,157.5,36.0,False,71.58,2.2003352891869237
2023-07-30,K056,Dataran Rendah,46.0,1500,0,1193,177.56,29.2,False,71.58,2.4805811679240013
2023-07-31,K056,Dataran Rendah,46.1,1500,0,1192,169.81,32.8,False,71.52,2.3743008948545863
2023-08-01,K056,Dataran Rendah,46.3,1500,0,1192,162.93,34.7,False,71.52,2.2781040268456376
2023-08-02,K056,Dataran Rendah,46.4,1500,0,1191,161.5,31.4,False,71.46,2.260005597537084
2023-08-03,K056,Dataran Rendah,46.6,1500,0,1191,162.75,30.5,False,71.46,2.277497900923594
2023-08-04,K056,Dataran Rendah,46.7,1500,0,1191,156.03,29.8,False,71.46,2.1834592779177164
2023-08-05,K056,Dataran Rendah,46.9,1500,0,1190,159.38,31.9,False,71.4,2.2322128851540612
2023-08-06,K056,Dataran Rendah,47.0,1500,0,1190,170.72,31.5,False,71.4,2.3910364145658263
2023-08-07,K056,Dataran Rendah,47.1,1500,0,1189,153.78,33.1,False,71.34,2.155592935239697
2023-08-08,K056,Dataran Rendah,47.3,1500,0,1189,175.8,34.9,False,71.34,2.464255677039529
2023-08-09,K056,Dataran Rendah,47.4,1500,0,1189,157.62,29.3,False,71.34,2.2094196804037005
2023-08-10,K056,Dataran Rendah,47.6,1500,0,1188,175.66,28.4,False,71.28,2.4643658810325477
2023-08-11,K056,Dataran Rendah,47.7,1500,0,1188,166.45,32.7,False,71.28,2.3351571268237934
2023-08-12,K056,Dataran Rendah,47.9,1500,0,1188,175.93,33.8,False,71.28,2.4681537598204266
